Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0.0,-0.000059,0.882964,-0.000066,0.0,1.570796,0.0,0.0,-0.003609,0.0,0.0,0.0,-0.079033,-0.024232,0.001587,0.153506,-0.061993,0.024293,-0.130682,0.025636,0.005921,0.253955,-0.081171,-0.024171,-0.099868,0.174482,-0.0,-0.064039,0.0,0.0,0.0,-0.100081,-0.174482,0.0,-0.027361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005585,
0.0,-0.000058,0.882928,-0.000066,0.0,1.570796,0.0,0.0,-0.003609,0.0,0.0,0.0,-0.079601,-0.024232,0.001587,0.154627,-0.062671,0.024293,-0.13092,0.025636,0.005921,0.254417,-0.081739,-0.024171,-0.099556,0.174482,0.0,-0.063782,0.0,0.0,0.0,-0.099605,-0.174482,-0.0,-0.02726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005493,
-0.0,-0.000058,0.88289,-0.000066,0.0,1.570796,-0.0,0.0,-0.003838,0.0,0.0,0.0,-0.080249,-0.024232,0.001587,0.155894,-0.06344,0.024293,-0.131079,0.025636,0.005896,0.254693,-0.082252,-0.024171,-0.099269,0.174482,0.0,-0.063544,-0.0,0.0,0.0,-0.099098,-0.174482,-0.0,-0.027159,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005432,
0.0,-0.000058,0.882847,-0.000066,0.0,1.570796,0.0,0.0,-0.004272,0.0,0.0,0.0,-0.081055,-0.024232,0.001587,0.157455,-0.064393,0.024293,-0.131079,0.025636,0.005823,0.254601,-0.082655,-0.024171,-0.09903,0.174482,0.0,-0.063343,0.0,0.0,0.0,-0.098529,-0.174482,0.0,-0.027059,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005432,
0.0,-0.000058,0.882804,-0.000066,0.0,1.570796,-0.0,0.0,-0.004272,0.0,0.0,0.0,-0.081861,-0.024232,0.001587,0.159016,-0.065346,0.024293,-0.131079,0.025636,0.00575,0.254509,-0.083059,-0.024171,-0.098792,0.174482,-0.0,-0.063141,0.0,0.0,0.0,-0.097961,-0.174482,0.0,-0.026958,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005432,
0.0,-0.000058,0.882761,-0.000066,0.0,1.570796,0.0,0.0,-0.004272,0.0,0.0,0.0,-0.082668,-0.024232,0.001587,0.160578,-0.066298,0.024293,-0.131079,0.025636,0.005676,0.254416,-0.083462,-0.024171,-0.098554,0.174482,0.0,-0.06294,0.0,0.0,0.0,-0.097393,-0.174482,-0.0,-0.026857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,-0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005432,
0.0,-0.000058,0.882719,-0.000066,0.0,1.570796,0.0,0.0,-0.004265,0.0,0.0,0.0,-0.084061,-0.024232,0.001697,0.16326,-0.067782,0.024293,-0.130822,0.025636,0.005676,0.253992,-0.083755,-0.024171,-0.098664,0.174482,0.0,-0.06294,0.0,0.0,0.0,-0.096953,-0.174482,0.0,-0.026784,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.001953,-0.004883,0.0,0.000192,-0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005377,
0.0,-0.000058,0.882676,-0.000066,0.0,1.570796,0.0,0.0,-0.004272,0.0,0.0,0.0,-0.085453,-0.024232,0.001807,0.165943,-0.069267,0.024293,-0.130565,0.025636,0.005676,0.253567,-0.084048,-0.024171,-0.098774,0.174482,0.0,-0.06294,0.0,0.0,0.0,-0.096513,-0.174482,0.0,-0.026711,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005322,
0.0,-0.000058,0.882633,-0.000066,0.0,1.570796,0.0,0.0,-0.004272,0.0,0.0,0.0,-0.086846,-0.024232,0.001917,0.168625,-0.070751,0.024293,-0.130309,0.025636,0.005676,0.253143,-0.084342,-0.024171,-0.098884,0.174482,0.0,-0.06294,0.0,0.0,0.0,-0.096073,-0.174482,0.0,-0.026637,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005268,
0.0,-0.000058,0.882601,-0.000066,0.0,1.570796,0.0,0.0,-0.003212,0.0,0.0,0.0,-0.088142,-0.024232,0.001953,0.171137,-0.072064,0.024293,-0.129942,0.025636,0.005676,0.252472,-0.084354,-0.024171,-0.099067,0.174482,0.0,-0.062988,0.0,0.0,0.0,-0.095523,-0.174482,0.0,-0.026466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004883,0.0,0.000192,0.0,0.000064,0.0,-0.000064,0.0,-0.000192,0.0,0.0,0.0,0.005164,
